0.0, 0.011948
10.0, 0.035845
20.0, 0.059741
30.0, 0.083638
40.0, 0.107534
50.0, 0.131431
60.0, 0.155327
70.0, 0.179224
80.0, 0.20312
90.0, 0.227017
100.0, 0.248675
110.0, 0.265744
120.0, 0.275968
130.0, 0.284545
140.0, 0.331758
150.0, 0.377022
160.0, 0.417953
170.0, 0.454752
180.0, 0.487804
190.0, 0.518422
200.0, 0.549875
210.0, 0.575301
220.0, 0.601178
230.0, 0.625292
240.0, 0.645284
250.0, 0.668141
260.0, 0.685841
270.0, 0.702977
280.0, 0.720637
290.0, 0.736213
300.0, 0.750325
310.0, 0.763887
320.0, 0.777076
330.0, 0.789513
340.0, 0.800435
350.0, 0.810973
360.0, 0.82106
370.0, 0.83105
380.0, 0.840582
390.0, 0.848332
400.0, 0.856181
410.0, 0.863016
420.0, 0.870025
430.0, 0.876739
440.0, 0.88283
450.0, 0.888863
460.0, 0.894626
470.0, 0.899025
480.0, 0.903502
490.0, 0.908074
500.0, 0.912228
510.0, 0.915891
520.0, 0.918876
530.0, 0.921013
540.0, 0.922848
550.0, 0.923509
560.0, 0.919867
570.0, 0.89948
580.0, 0.887043
590.0, 0.891112
600.0, 0.894331
610.0, 0.897855
620.0, 0.901439
630.0, 0.905087
640.0, 0.908764
650.0, 0.912441
660.0, 0.915514
670.0, 0.918562
680.0, 0.92129
690.0, 0.923556
700.0, 0.925822
710.0, 0.927893
720.0, 0.929866
730.0, 0.93184
740.0, 0.933805
750.0, 0.935768
760.0, 0.93773
770.0, 0.939149
780.0, 0.940469
790.0, 0.941788
800.0, 0.943344
810.0, 0.944976
820.0, 0.946608
830.0, 0.948015
840.0, 0.949234
850.0, 0.950453
860.0, 0.95164
870.0, 0.9527
880.0, 0.95376
890.0, 0.95482
900.0, 0.95585
910.0, 0.956869
920.0, 0.957888
930.0, 0.958891
940.0, 0.959767
950.0, 0.960643
960.0, 0.961519
970.0, 0.962207
980.0, 0.962547
990.0, 0.962886
1000.0, 0.963226
1010.0, 0.963933
1020.0, 0.964918
1030.0, 0.965902
1040.0, 0.966887
1050.0, 0.967711
1060.0, 0.96826
1070.0, 0.968808
1080.0, 0.969356
1090.0, 0.969884
1100.0, 0.970279
1110.0, 0.970674
1120.0, 0.971068
1130.0, 0.971463
1140.0, 0.971908
1150.0, 0.972372
1160.0, 0.972836
1170.0, 0.9733
1180.0, 0.973727
1190.0, 0.973928
1200.0, 0.974129
1210.0, 0.974331
1220.0, 0.974532
1230.0, 0.974671
1240.0, 0.974708
1250.0, 0.974744
1260.0, 0.974781
1270.0, 0.974817
1280.0, 0.974979
1290.0, 0.975316
1300.0, 0.975653
1310.0, 0.975989
1320.0, 0.976326
1330.0, 0.976651
1340.0, 0.976938
1350.0, 0.977226
1360.0, 0.977513
1370.0, 0.977801
1380.0, 0.978089
1390.0, 0.97818
1400.0, 0.978247
1410.0, 0.978315
1420.0, 0.978382
1430.0, 0.978449
1440.0, 0.978495
1450.0, 0.978493
1460.0, 0.97849
1470.0, 0.978488
1480.0, 0.978486
1490.0, 0.978483
1500.0, 0.978481
1510.0, 0.978479
1520.0, 0.978476
1530.0, 0.978474
1540.0, 0.978472
1550.0, 0.97847
1560.0, 0.978368
1570.0, 0.978149
1580.0, 0.977931
1590.0, 0.977712
1600.0, 0.977493
1610.0, 0.977274
1620.0, 0.974474
1630.0, 0.946077
1640.0, 0.946345
1650.0, 0.946614
1660.0, 0.946883
1670.0, 0.947152
1680.0, 0.947421
1690.0, 0.947689
1700.0, 0.947987
1710.0, 0.948354
1720.0, 0.948721
1730.0, 0.949088
1740.0, 0.949455
1750.0, 0.949822
1760.0, 0.950189
1770.0, 0.950574
1780.0, 0.950982
1790.0, 0.951389
1800.0, 0.951797
1810.0, 0.952204
1820.0, 0.952611
1830.0, 0.953019
1840.0, 0.953389
1850.0, 0.953676
1860.0, 0.953963
1870.0, 0.95425
1880.0, 0.954536
1890.0, 0.954823
1900.0, 0.95511
1910.0, 0.955397
1920.0, 0.955674
1930.0, 0.955949
1940.0, 0.956225
1950.0, 0.9565
1960.0, 0.956776
1970.0, 0.957052
1980.0, 0.957327
1990.0, 0.957585
2000.0, 0.957753
2010.0, 0.957921
2020.0, 0.958089
2030.0, 0.958257
2040.0, 0.958425
2050.0, 0.958593
2060.0, 0.958761
2070.0, 0.958941
2080.0, 0.959196
2090.0, 0.95945
2100.0, 0.959705
2110.0, 0.95996
2120.0, 0.960214
2130.0, 0.960469
2140.0, 0.960724
2150.0, 0.960978
2160.0, 0.961173
2170.0, 0.96135
2180.0, 0.961528
2190.0, 0.961705
